programa_codigo;programa_descricao;projeto_atividade_codigo;projeto_atividade_descricao;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro;valor_despesa_liquidada_rp;valor_pago_rp
26;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4087;ATIVIDADES DE PESQUISA CIENTIFICA;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;52978637,65;33559913,88;30667091,89;1235094,52;1234995,55
26;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4088;ATIVIDADE DE POS-GRADUACAO;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;52978637,65;33559913,88;30667091,89;9240,64;9087,73
26;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4089;ACAO DE EXTENSAO UNIVERSITARIA;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;52978637,65;33559913,88;30667091,89;64158,12;96611,53
26;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4090;FORTALECIMENTO DAS POLITICAS DE ASSISTENCIA ESTUDANTIL;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;52978637,65;33559913,88;30667091,89;131525,41;98231,31
26;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4090;FORTALECIMENTO E AMPLIACAO DA POLITICA INSTITUCIONAL DE ASSISTENCIA ESTUDANTIL, ACOES AFIRMATIVAS E;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;52978637,65;33559913,88;30667091,89;309963,82;314724,36
26;ENFRENTAMENTO DOS EFEITOS DA PANDEMIA DE COVID-19;1008;ENFRENTAMENTO AO CORONAVIRUS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
26;ENFRENTAMENTO DOS EFEITOS DA PANDEMIA DE COVID-19;1021;PREVENCAO AO CONTAGIO E ENFRENTAMENTO DO CORONAVIRUS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
27;GESTAO AMBIENTAL.;4045;GESTAO E PLANEJAMENTO AMBIENTAL;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;23658557,79;23647684,66;23647456,43;584650,58;496250,55
27;GESTAO AMBIENTAL.;4046;MUDANCAS CLIMATICAS E QUALIDADE AMBIENTAL;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;23658557,79;23647684,66;23647456,43;11364,57;11364,57
27;GESTAO AMBIENTAL.;4047;PROMOCAO DAS POLITICAS PUBLICAS DE PROTECAO A FAUNA DOMESTICA;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;23658557,79;23647684,66;23647456,43;0,0;0,0
28;DESENVOLVIMENTO DE ACOES DE EDUCACAO E PESQUISA PARA O SISTEMA UNICO DE SAUDE;4049;ACOES EDUCACIONAIS NA AREA DA SAUDE;1541;ESP MG;ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS;1799021,01;1124101,09;1010664,25;245360,98;225233,51
28;DESENVOLVIMENTO DE ACOES DE EDUCACAO E PESQUISA PARA O SISTEMA UNICO DE SAUDE;4050;PRODUCAO CIENTIFICA NO CAMPO DA SAUDE;1541;ESP MG;ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS;1799021,01;1124101,09;1010664,25;69589,93;58927,66
29;CIDADES: ESPACOS DE INTEGRACAO;4648;CONSTRUCAO DE HABITACAO DE INTERESSE SOCIAL;4101;FEH;FUNDO ESTADUAL DE HABITACAO;;;;0,0;0,0
29;CIDADES: ESPACOS DE INTEGRACAO                                                                                          ;4648;CONSTRUCAO DE HABITACAO DE INTERESSE SOCIAL;4101;FEH;FUNDO ESTADUAL DE HABITACAO;;;;0,0;0,0
29;PROMOCAO DE CONCESSOES E PARCERIAS;4136;FOMENTO A NOVAS PARCERIAS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;;;;0,0;0,0
29;PROMOCAO DE CONCESSOES E PARCERIAS;4393;COMPLEXO MINEIRAO;4631;FPP - MG;FUNDO DE PAGAMENTO DE PARCERIAS PUBLICO - PRIVADAS DE MINAS GERAIS;;;;7945329,36;7166687,08
29;REGISTRO PUBLICO DE EMPRESAS MERCANTIS E ATIVIDADES AFINS;4051;REGISTRO EMPRESARIAL;2251;JUCEMG;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;6006810,92;3950518,35;3095083,53;1584748,48;2395415,75
29;REGISTRO PUBLICO DE EMPRESAS MERCANTIS E ATIVIDADES AFINS;4052;REDESIM MG;2251;JUCEMG;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;6006810,92;3950518,35;3095083,53;4005,07;50012,63
31;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4054;PREVENCAO E COMBATE A INCENDIOS FLORESTAIS;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;29555250,42;20357425,29;16921316,4;4039,43;9476,28
31;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4055;CONTROLE E MONITORAMENTO DE ATIVIDADES FLORESTAIS;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;29555250,42;20357425,29;16921316,4;103127,22;106016,13
31;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4056;RECUPERACAO AMBIENTAL;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;29555250,42;20357425,29;16921316,4;297682,68;256130,2
31;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4058;PROTECAO E CONSERVACAO DA FAUNA SILVESTRE;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;29555250,42;20357425,29;16921316,4;495864,7;591801,44
31;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4059;GESTAO DE UNIDADES E CONSERVACAO;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;29555250,42;20357425,29;16921316,4;3421283,04;3214711,56
31;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4151;BOLSA VERDE: CONSERVACAO DA COBERTURA VEGETAL NATIVA;4341;FHIDRO;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M;125525,36;125525,36;125525,35;785255,77;297722,01
31;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4500;REGULARIZACAO FUNDIARIA DE UNIDADES DE CONSERVACAO;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;29555250,42;20357425,29;16921316,4;0,0;0,0
32;INVESTIGACAO;1003;PROCEDIMENTO DE POLICIA JUDICIARIA ELETRONICO - PPJ-E;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;103790471,06;56814267,19;34528589,28;151216,3;149611,45
32;INVESTIGACAO;1005;PROJETO DELEGACIA RURAL;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;103790471,06;56814267,19;34528589,28;0,0;0,0
32;INVESTIGACAO;1007;MODERNIZACAO DA POLICIA JUDICIARIA;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;103790471,06;56814267,19;34528589,28;3670599,72;3698900,9
32;INVESTIGACAO;4060;GESTAO DAS UNIDADES POLICIAIS;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;103790471,06;56814267,19;34528589,28;15154983,45;18662820,1
32;INVESTIGACAO;4061;PERICIAS TECNICO-CIENTIFICAS;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;103790471,06;56814267,19;34528589,28;1506750,42;2153271,94
32;INVESTIGACAO;4062;MODERNIZACAO E AMPLIACAO DO BANCO DE PERFIS GENETICOS;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;103790471,06;56814267,19;34528589,28;1752763,8;1992954,17
33;GESTAO DA INFORMACAO COM USO DE TECNOLOGIA E COMUNICACAO;1002;DIVISA TRIBUTARIA SEGURA;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;86615970,56;46334304,84;32175145,75;1195528,56;1296154,96
33;GESTAO DA INFORMACAO COM USO DE TECNOLOGIA E COMUNICACAO;2004;MODERNIZACAO DE SISTEMAS FAZENDARIOS LEGADOS;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;86615970,56;46334304,84;32175145,75;1147800,0;2005200,0
33;GESTAO DA INFORMACAO COM USO DE TECNOLOGIA E COMUNICACAO;2005;TRANSFORMACAO DIGITAL;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;86615970,56;46334304,84;32175145,75;5816039,86;5541654,22
33;GESTAO DA INFORMACAO COM USO DE TECNOLOGIA E COMUNICACAO;2006;PROPOSICAO, AMPLIACAO E SUSTENTACAO DE SOLUCOES E ATENDIMENTO AOS USUARIOS DE TIC;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;86615970,56;46334304,84;32175145,75;20740086,3;23819294,62
33;GESTAO DA INFORMACAO COM USO DE TECNOLOGIA E COMUNICACAO;2007;SUSTENTACAO DO DATA CENTER;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;86615970,56;46334304,84;32175145,75;12093348,48;11847959,2
34;MINAS MAIS SEGURA;4169;PREVENCAO A CRIMINALIDADE;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
34;MINAS MAIS SEGURA;4169;PREVENCAO SOCIAL A CRIMINALIDADE;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
34;POLICIA OSTENSIVA;2082;MODERNIZACAO DO SISTEMA DE RADIOCOMUNICACAO OPERACIONAL DA PMMG;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;210000,0
34;POLICIA OSTENSIVA;4048;POLICIAMENTO OSTENSIVO GERAL;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;;;;240870,21;233230,98
34;POLICIA OSTENSIVA;4057;POLICIAMENTO OSTENSIVO DE TRANSITO;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;;;;42396,31;42334,75
34;POLICIA OSTENSIVA;4058;POLICIAMENTO OSTENSIVO DE MEIO AMBIENTE;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
34;SUPORTE AS ACOES DE TRANSPORTE RODOVIARIO;4341;GESTAO DO TRANSPORTE RODOVIARIO;1071;GABINETE MILITAR;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1850112,12;1236509,82;1050759,87;231402,53;459902,97
36;IDENTIFICACAO CIVIL E CRIMINAL;1004;MODERNIZACAO DA IDENTIFICACAO CIVIL E CRIMINAL;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;36403270,72;30832854,54;29611534,54;2328725,49;2499554,79
36;IDENTIFICACAO CIVIL E CRIMINAL;4065;IDENTIFICACAO CIVIL E CRIMINAL;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;36403270,72;30832854,54;29611534,54;4516304,97;4537918,9
36;TRAVESSIA;1160;TRAVESSIA RENDA;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
37;ASSISTENCIA AO MILITAR;2023;ASSISTENCIA MEDICA E PSICOLOGICA DA POLICIA MILITAR;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
37;VALORIZACAO E SAUDE DO SERVIDOR;2008;SAUDE DO SERVIDOR;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;2365864,98;1103170,88;885147,37;40637,45;76765,63
37;VALORIZACAO E SAUDE DO SERVIDOR;2011;COLEGIO ORDEM E PROGRESSO;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;2365864,98;1103170,88;885147,37;8059,65;9927,05
37;VALORIZACAO E SAUDE DO SERVIDOR;4066;FORMACAO E CAPACITACAO;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;2365864,98;1103170,88;885147,37;2523624,98;2602047,61
38;TESOURO RESPONSAVEL E TRANSPARENTE;2019;GERENCIAMENTO E SUPORTE AS ATIVIDADES LIGADAS A CONTADORIA GERAL DO ESTADO DE MINAS GERAIS;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;59284272,29;34354872,4;32082043,45;0,0;0,0
38;TESOURO RESPONSAVEL E TRANSPARENTE;4095;CONTROLE E OPERACOES FINANCEIRAS DOS RECURSOS ESTADUAIS.;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;59284272,29;34354872,4;32082043,45;2717127,41;2703795,29
38;TESOURO RESPONSAVEL E TRANSPARENTE;4098;CONTADORIA LEGAL;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;59284272,29;34354872,4;32082043,45;207340,35;185372,32
38;TESOURO RESPONSAVEL E TRANSPARENTE;4103;GOVERNANCA DO SISTEMA INTEGRADO UTILIZADO PARA A EXECUCAO ORCAMENTARIA, FINANCEIRA, PATRIMONIAL E CO;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;59284272,29;34354872,4;32082043,45;5897196,06;5897196,06
38;TESOURO RESPONSAVEL E TRANSPARENTE;4105;GESTAO DE ATIVOS E HAVERES;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;59284272,29;34354872,4;32082043,45;171674,43;155713,72
39;GESTAO DA ASSISTENCIA A SAUDE;2012;ASSESSORAMENTO E GESTAO DA ASSISTENCIA A SAUDE;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;647502426,03;338553722,38;335015362,9;2533169,13;2380579,49
39;GESTAO DA ASSISTENCIA A SAUDE;4068;REDE DE ASSISTENCIA A SAUDE ODONTOLOGICA CONTRATADA;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;647502426,03;338553722,38;335015362,9;979414,02;973783,46
39;GESTAO DA ASSISTENCIA A SAUDE;4073;REDE DE ASSISTENCIA A SAUDE HOSPITALAR CONTRATADA;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;647502426,03;338553722,38;335015362,9;84539865,15;84134794,23
39;GESTAO DA ASSISTENCIA A SAUDE;4074;REDE DE ASSISTENCIA A SAUDE AMBULATORIAL CONTRATADA;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;647502426,03;338553722,38;335015362,9;37887250,73;37014670,92
39;GESTAO DA ASSISTENCIA A SAUDE;4410;ATENDIMENTO DE ORDENS JUDICIAIS PARA ASSISTENCIA A SAUDE    ;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;647502426,03;338553722,38;335015362,9;11352935,92;11047940,94
40;FOMENTO E INCENTIVO DE INVESTIMENTOS;4064;MG INVESTE;4621;MG INVESTE;FUNDO DE INVESTIMENTO DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
40;RECUPERACAO AMBIENTAL E GESTAO DE BARRAGENS;4069;GESTAO DE BARRAGENS;2091;FEAM;FUNDACAO ESTADUAL DO MEIO AMBIENTE;322562,53;78867,83;78043,02;45389,85;42655,55
40;RECUPERACAO AMBIENTAL E GESTAO DE BARRAGENS;4070;GESTAO E RECUPERACAO DE AREAS DEGRADADAS E CONTAMINADAS;2091;FEAM;FUNDACAO ESTADUAL DO MEIO AMBIENTE;322562,53;78867,83;78043,02;0,0;0,0
41;ASSISTENCIA HOSPITALAR ESPECIALIZADA;4098;COMPLEXO DE URGENCIA E EMERGENCIA;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
41;ASSISTENCIA HOSPITALAR ESPECIALIZADA;4099;COMPLEXO DE HOSPITAIS GERAIS;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
41;REGULARIZACAO AMBIENTAL;4071;LICENCIAMENTO AMBIENTAL;2091;FEAM;FUNDACAO ESTADUAL DO MEIO AMBIENTE;561213,1;474305,5;304405,08;198090,48;189417,17
41;REGULARIZACAO AMBIENTAL;4072;APOIO AO LICENCIAMENTO AMBIENTAL MUNICIPAL;2091;FEAM;FUNDACAO ESTADUAL DO MEIO AMBIENTE;561213,1;474305,5;304405,08;0,0;0,0
42;DESENVOLVIMENTO DA EDUCACAO BASICA;4077;EDUCACAO BASICA: AMPLIACAO DA JORNADA ESCOLAR;2151;FHA;FUNDACAO HELENA ANTIPOFF;11324376,84;10732744,05;10704888,15;55710,65;55042,12
42;DESENVOLVIMENTO DA EDUCACAO BASICA;4078;ENSINO FUNDAMENTAL;2151;FHA;FUNDACAO HELENA ANTIPOFF;11324376,84;10732744,05;10704888,15;33831,06;32300,04
42;DESENVOLVIMENTO DA EDUCACAO BASICA;4080;ENSINO MEDIO REGULAR;2151;FHA;FUNDACAO HELENA ANTIPOFF;11324376,84;10732744,05;10704888,15;18480,0;18480,0
42;DESENVOLVIMENTO DA EDUCACAO BASICA;4175;PLUG MINAS;2151;FHA;FUNDACAO HELENA ANTIPOFF;11324376,84;10732744,05;10704888,15;439092,4;439092,4
43;DESJUDICIALIZA MINAS;1010;FOMENTO A UTILIZACAO DE METODOS ALTERNATIVOS DE SOLUCAO DE CONFLITOS;1081;AGE;ADVOCACIA GERAL DO ESTADO;242714,24;232590,24;232590,24;0,0;0,0
43;DESJUDICIALIZA MINAS;2030;CUMPRIMENTO ADMINISTRATIVO DE DETERMINACOES JUDICIAIS DECORRENTES DO ACESSO GRATUITO A JUSTICA;1081;AGE;ADVOCACIA GERAL DO ESTADO;242714,24;232590,24;232590,24;0,0;181234,2
43;FOMENTO AO ESPORTE, A ATIVIDADE FISICA E AO LAZER;4086;APOIO A REALIZACAO DE ACOES ESPORTIVAS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
43;FOMENTO AO ESPORTE, A ATIVIDADE FISICA E AO LAZER;4089;BOLSA ATLETA E BOLSA TECNICO;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
43;FOMENTO AO ESPORTE, A ATIVIDADE FISICA E AO LAZER;4092;PROMOCAO DO ESPORTE E DO LAZER COMO INSTRUMENTO DE DESENVOLVIMENTO SOCIAL;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
44;REDES INTEGRADAS DE SERVICOS DE SAUDE;1175;REDE DE  URGENCIA E EMERGENCIA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
44;REDES INTEGRADAS DE SERVICOS DE SAUDE;4107;REDE DE ATENCAO PSICOSSOCIAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
44;REDES INTEGRADAS DE SERVICOS DE SAUDE;4208;VIVA VIDA - ATENCAO AS GESTANTES E CRIANCAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
44;REGIONALIZACAO - URGENCIA E EMERGENCIA                                                                                  ;4308;FORTALECIMENTO E MELHORIA DA QUALIDADE DOS HOSPITAIS DO SISTEMA UNICO DE SAUDE - PRO-HOSP;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
44;REPRESENTACAO JURIDICA DO ESTADO E ENTIDADES;1012;APERFEICOAMENTO DA GESTAO DA AGE;1081;AGE;ADVOCACIA GERAL DO ESTADO;14217222,84;7191071,58;6286021,69;681026,76;2104663,43
44;REPRESENTACAO JURIDICA DO ESTADO E ENTIDADES;1013;REPRESENTACAO JUDICIAL, COBRANCA DA DIVIDA ATIVA E ASSESSORAMENTO JURIDICO AO ESTADO E ENTIDADES;1081;AGE;ADVOCACIA GERAL DO ESTADO;14217222,84;7191071,58;6286021,69;607251,5;3423796,46
44;REPRESENTACAO JURIDICA DO ESTADO E ENTIDADES;1014;REESTRUTURACAO LOGISTICA, TECNOLOGICA E DE COBRANCA DA DIVIDA ATIVA DA AGE;1081;AGE;ADVOCACIA GERAL DO ESTADO;14217222,84;7191071,58;6286021,69;790397,5;728068,84
45;ATENCAO HOSPITALAR ESPECIALIZADA;4063;ATENCAO INTEGRAL NO COMPLEXO DE BARBACENA;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
45;ATENCAO HOSPITALAR ESPECIALIZADA;4174;ATENCAO INTEGRAL NO COMPLEXO DE URGENCIA E EMERGENCIA;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;8643,33;8539,61
45;ATENCAO HOSPITALAR ESPECIALIZADA;4174;ATENCAO INTEGRAL NO COMPLEXO HOSPITALAR DE URGENCIA E EMERGENCIA;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;53602,78;52959,54
45;ATENCAO HOSPITALAR ESPECIALIZADA;4176;ATENCAO INTEGRAL NAS UNIDADES ASSISTENCIAIS DE REABILITACAO E CUIDADOS INTEGRADOS;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
45;ATENCAO HOSPITALAR ESPECIALIZADA;4176;ATENCAO INTEGRAL NO COMPLEXO DE REABILITACAO E CUIDADOS INTEGRADOS;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
45;ATENCAO HOSPITALAR ESPECIALIZADA;4177;ATENCAO INTEGRAL NAS UNIDADES ASSISTENCIAIS DE REFERENCIA;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;1040,0;996,32
45;ATENCAO HOSPITALAR ESPECIALIZADA;4177;ATENCAO INTEGRAL NO COMPLEXO DE HOSPITAIS DE REFERENCIA;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
45;ATENCAO HOSPITALAR ESPECIALIZADA;4178;ATENCAO INTEGRAL NO COMPLEXO DE ESPECIALIDADES;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
45;ATENCAO HOSPITALAR ESPECIALIZADA;4178;ATENCAO INTEGRAL NO COMPLEXO HOSPITALAR DE ESPECIALIDADES;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
45;RECEITA ESTADUAL DIGITAL, EFICIENTE, MODERNIZADA E MAIS JUSTA;1015;REVITALIZACAO DAS UNIDADES FAZENDARIAS;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;16997634,57;11387598,22;9153462,18;2602500,4;2543513,28
45;RECEITA ESTADUAL DIGITAL, EFICIENTE, MODERNIZADA E MAIS JUSTA;4079;GESTAO EFICENTE E TRANSPARENCIA DO CONTENCIOSO ADMINISTRATIVO TRIBUTARIO;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;16997634,57;11387598,22;9153462,18;98355,33;84757,48
45;RECEITA ESTADUAL DIGITAL, EFICIENTE, MODERNIZADA E MAIS JUSTA;4081;RECEITA ESTADUAL MAIS JUSTA;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;16997634,57;11387598,22;9153462,18;267,85;1200117,85
45;RECEITA ESTADUAL DIGITAL, EFICIENTE, MODERNIZADA E MAIS JUSTA;4082;RECEITA ESTADUAL EFICIENTE;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;16997634,57;11387598,22;9153462,18;2224283,26;2018330,36
45;RECEITA ESTADUAL DIGITAL, EFICIENTE, MODERNIZADA E MAIS JUSTA;4083;RECEITA ESTADUAL DIGITAL;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;16997634,57;11387598,22;9153462,18;56249,95;125333,5
45;RECEITA ESTADUAL DIGITAL, EFICIENTE, MODERNIZADA E MAIS JUSTA;4085;RECEITA ESTADUAL MODERNIZADA;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;16997634,57;11387598,22;9153462,18;654967,76;727171,51
46;REGULARIZACAO FUNDIARIA E ACESSO A TERRA;4106;DESTINACAO DE IMOVEIS RURAIS DEVOLUTOS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;;;;0,0;0,0
46;REGULARIZACAO FUNDIARIA E ACESSO A TERRA;4107;DISCRIMINACAO, DESAPROPRIACAO, ARRECADACAO DE TERRAS E GESTAO DOS ARRENDAMENTOS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;;;;0,0;0,0
46;SUPORTE AEREO AOS SERVICOS PUBLICOS ESTADUAIS;4091;GESTAO DE AERONAVES DO SISEMA;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;568944,5;340002,85;337445,46;1770445,43;1382350,32
46;SUPORTE AEREO AOS SERVICOS PUBLICOS ESTADUAIS;4372;SUPORTE AEREO AOS SERVICOS DE SEGURANCA PUBLICA;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;19383250,43;14671478,72;14242755,5;3451164,76;4007920,39
46;SUPORTE AEREO AOS SERVICOS PUBLICOS ESTADUAIS;4426;GESTAO DA AVIACAO DO GABINETE MILITAR DO GOVERNADOR;1071;GABINETE MILITAR;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;3175452,48;1181034,97;324571,11;814005,95;1655063,49
47;SUPORTE AS ACOES DE COMBATE E RESPOSTA AOS DANOS CAUSADOS PELAS CHUVAS;4200;PREVENCAO DE EVENTOS HIDROMETEOROLOGICOS CRITICOS;2241;IGAM;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;;;;0,0;0,0
47;SUPORTE AS ACOES DE COMBATE E RESPOSTA AOS DANOS CAUSADOS PELAS CHUVAS;4280;MITIGACAO DE DANOS PONTUAIS NAS RODOVIAS;2301;DER-MG;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;12241864,08;2657628,53;2625736,98;1643936,77;1624209,53
47;SUPORTE AS ACOES DE COMBATE E RESPOSTA AOS DANOS CAUSADOS PELAS CHUVAS;4381;GESTAO DE DESASTRE CAUSADOS PELA CHUVA;1071;GABINETE MILITAR;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;13286004,33;7610199,61;6601643,67;671893,92;774927,44
48;ENSINO SUPERIOR - UNIMONTES;4171;OFERTA DE CURSOS DE GRADUACAO;2311;UNIMONTES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;;;;0,0;0,0
